Fecha;Representante;CódigoProducto;Unidades
26/12/2014;Carlos González Ruiz;B015YCRYZM;2
26/12/2014;Silvia Castro López;B016B7INC2;2
26/12/2014;Juan Carlos Rodríguez Medina;B018IZ0SWI;1
26/12/2014;Luisa Fernández Vargas;B018IZ0SWI;3
26/12/2014;José Morales Huamán;B01EYT1URO;2
26/12/2014;Ana Paula Rojas Torres;B01EYT1URO;23
26/12/2014;Miguel Ángel Vega López;B00NQGP42Y;2
26/12/2014;Carla García Castro;B01KBH547A;3
26/12/2014;Eduardo Castro Ruiz;B01KBH547A;4
26/12/2014;Gabriela Ramírez Vargas;B00NQGP42Y;2
26/12/2014;Ricardo Gómez Medina;B00K15Q2B0;2
26/12/2014;Laura Flores Salazar;B015YCRYZM;2
26/12/2014;Juan Carlos Rodríguez Delgado;B01KBH547A;16
26/12/2014;Luisa García Vásquez;B00NQGP42Y;2
26/12/2014;Ana María Castro Salinas;B01LQV1YHO;3
26/12/2014;Ana María Castro Chávez;B018IZ0SWI;11
26/12/2014;Laura Flores Guzmán;B00J0O5J4Y;4
26/12/2014;Carlos González Medina;B00F3J4B5S;2
26/12/2014;Miguel Ángel Vega Torres;B016381QZA;3
26/12/2014;Rafaela Cáceres Castro;B00K15Q2B0;2
26/12/2014;Carla Fernández Mendoza;B018IZ0SWI;1
26/12/2014;Adrián Vega Ruiz;B018IZ0SWI;3
26/12/2014;Diego Morales Castro;B00NQGP42Y;3
26/12/2014;Ricardo Gómez Vargas;B018IZ0SWI;3
27/12/2014;Silvia Ramírez Rivera;B018IZ0SWI;2
27/12/2014;Eduardo Cáceres Salazar;B01KBH547A;1
27/12/2014;Juan Carlos Rodríguez Huamán;B018IZ0SWI;2
27/12/2014;Gabriela Rojas Huerta;B00F3J4B5S;2
27/12/2014;Verónica Quispe Rodríguez;B018IZ0SWI;1
27/12/2014;Julio Vargas López;B01KBH547A;1
27/12/2014;Valentina Torres Vega;B01KBH547A;1
27/12/2014;Mariana Ruiz Cruz;B01DZJFWNC;2
27/12/2014;Luis Torres Medina;B01KBH547A;23
27/12/2014;Andrés Ramos Silva;B01DZJFWNC;2
27/12/2014;Ana Paula Sánchez Vargas;B01KBH547A;2
27/12/2014;Alejandro Ortega Salinas;B01KBH547A;1
27/12/2014;Sofía Castro Valdez;B00K15Q2B0;3
27/12/2014;Lucía Pérez Guerra;B00F3J4B5S;2
27/12/2014;Sebastián Salazar Peña;B00F3J4B5S;1
27/12/2014;Carolina Espinoza Ramírez;B00NQGP42Y;2
27/12/2014;Manuel Rojas Cárdenas;B015YCRYZM;2
27/12/2014;Gabriela Navarro Gómez;B00NQGP42Y;3
27/12/2014;Andrés Soto Paredes;B00F3J4B5S;2
27/12/2014;Víctor García Soto;B01EYT1URO;3
27/12/2014;Camila Paredes Delgado;B00F3J4B5S;3
27/12/2014;Valeria Tapia Castro;B015YCRYZM;1
27/12/2014;Eduardo Morales Sánchez;B01KBH547A;2
27/12/2014;María Fernández Vásquez;B00F3J4B5S;2
27/12/2014;Jorge Huamán Flores;B01DZJFWNC;1
27/12/2014;Daniela Chávez Paredes;B015YCRYZM;1
27/12/2014;José López Ramírez;B01DZJFWNC;16
27/12/2014;Ana María Vargas Vega;B016B7INC2;3
27/12/2014;Carlos Rivera Castro;B01DZJFWNC;2
27/12/2014;Brenda Torres Sánchez;B01DZJFWNC;2
27/12/2014;Luis González López;B00NQGP42Y;24
27/12/2014;Patricia Medina Vargas;B01KBH547A;3
27/12/2014;Miguel García Huamán;B016381QZA;2
27/12/2014;Adriana Rodríguez Silva;B016381QZA;3
27/12/2014;Juan Pérez Torres;B00NQGP42Y;24
27/12/2014;Sofía Castro Salinas;B01KBH547A;2
27/12/2014;Diego Morales López;B00NQGP42Y;2
27/12/2014;Mariana Rojas Medina;B016381QZA;2
27/12/2014;Alejandro Soto Vásquez;B016B7INC2;2
27/12/2014;Valentina Vega Ruiz;B00F3J4B5S;3
27/12/2014;Andrés Gómez Paredes;B018IZ0SWI;3
27/12/2014;Gabriela Huamán Castro;B016381QZA;2
27/12/2014;Eduardo Torres López;B01DZJFWNC;3
27/12/2014;Carla Medina Vargas;B018IZ0SWI;3
27/12/2014;Ricardo García Huerta;B00K15Q2B0;1
27/12/2014;Laura Chávez Castro;B00NQGP42Y;3
27/12/2014;Carlos González Ruiz;B016381QZA;2
27/12/2014;Silvia Castro López;B00F3J4B5S;3
27/12/2014;Juan Carlos Rodríguez Medina;B01KBH547A;2
27/12/2014;Luisa Fernández Vargas;B00F3J4B5S;3
27/12/2014;José Morales Huamán;B016381QZA;19
27/12/2014;Ana Paula Rojas Torres;B01DZJFWNC;1
27/12/2014;Miguel Ángel Vega López;B00F3J4B5S;2
27/12/2014;Carla García Castro;B00F3J4B5S;3
27/12/2014;Eduardo Castro Ruiz;B00K15Q2B0;3
27/12/2014;Gabriela Ramírez Vargas;B01KBH547A;1
27/12/2014;Ricardo Gómez Medina;B018IZ0SWI;9
27/12/2014;Laura Flores Salazar;B016381QZA;2
27/12/2014;Juan Carlos Rodríguez Delgado;B01DZJFWNC;1
27/12/2014;Luisa García Vásquez;B01KBH547A;6
27/12/2014;Ana María Castro Salinas;B01LQV1YHO;2
27/12/2014;Ana María Castro Chávez;B01EYT1URO;3
27/12/2014;Laura Flores Guzmán;B00K15Q2B0;2
28/12/2014;Carlos González Medina;B016B7INC2;1
28/12/2014;Miguel Ángel Vega Torres;B01LQV1YHO;3
28/12/2014;Rafaela Cáceres Castro;B00NQGP42Y;1
28/12/2014;Carla Fernández Mendoza;B01KBH547A;2
28/12/2014;Adrián Vega Ruiz;B018IZ0SWI;2
28/12/2014;Diego Morales Castro;B00F3J4B5S;1
28/12/2014;Ricardo Gómez Vargas;B00F3J4B5S;2
28/12/2014;Silvia Ramírez Rivera;B00F3J4B5S;1
28/12/2014;Eduardo Cáceres Salazar;B00F3J4B5S;1
28/12/2014;Juan Carlos Rodríguez Huamán;B00NQGP42Y;5
28/12/2014;Gabriela Rojas Huerta;B016381QZA;2
28/12/2014;Verónica Quispe Rodríguez;B01KBH547A;2
28/12/2014;Julio Vargas López;B015YCRYZM;3
28/12/2014;Valentina Torres Vega;B00NQGP42Y;4
28/12/2014;Mariana Ruiz Cruz;B01KBH547A;3
28/12/2014;Luis Torres Medina;B01KBH547A;2
28/12/2014;Andrés Ramos Silva;B01KBH547A;3
28/12/2014;Ana Paula Sánchez Vargas;B00NQGP42Y;3
28/12/2014;Alejandro Ortega Salinas;B01KBH547A;2
28/12/2014;Sofía Castro Valdez;B00J0O5J4Y;3
28/12/2014;Lucía Pérez Guerra;B01KBH547A;3
28/12/2014;Sebastián Salazar Peña;B01DZJFWNC;11
28/12/2014;Carolina Espinoza Ramírez;B01KBH547A;3
28/12/2014;Manuel Rojas Cárdenas;B01KBH547A;3
28/12/2014;Gabriela Navarro Gómez;B01KBH547A;3
28/12/2014;Andrés Soto Paredes;B00F3J4B5S;2
28/12/2014;Víctor García Soto;B00J0O5J4Y;3
28/12/2014;Camila Paredes Delgado;B00NQGP42Y;1
28/12/2014;Valeria Tapia Castro;B00F3J4B5S;2
28/12/2014;Eduardo Morales Sánchez;B01KBH547A;25
28/12/2014;María Fernández Vásquez;B018IZ0SWI;1
28/12/2014;Jorge Huamán Flores;B018IZ0SWI;2
28/12/2014;Daniela Chávez Paredes;B00F3J4B5S;3
28/12/2014;José López Ramírez;B01KBH547A;19
28/12/2014;Ana María Vargas Vega;B018IZ0SWI;2
28/12/2014;Carlos Rivera Castro;B00J0O5J4Y;1
28/12/2014;Brenda Torres Sánchez;B018IZ0SWI;23
28/12/2014;Luis González López;B00F3J4B5S;3
28/12/2014;Patricia Medina Vargas;B00NQGP42Y;3
28/12/2014;Miguel García Huamán;B00F3J4B5S;2
28/12/2014;Adriana Rodríguez Silva;B01KBH547A;3
28/12/2014;Juan Pérez Torres;B01DZJFWNC;2
28/12/2014;Sofía Castro Salinas;B016381QZA;17
28/12/2014;Diego Morales López;B018IZ0SWI;2
28/12/2014;Mariana Rojas Medina;B01EYT1URO;24
28/12/2014;Alejandro Soto Vásquez;B015YCRYZM;1
28/12/2014;Valentina Vega Ruiz;B00K15Q2B0;1
28/12/2014;Andrés Gómez Paredes;B00K15Q2B0;3
28/12/2014;Gabriela Huamán Castro;B00J0O5J4Y;3
28/12/2014;Eduardo Torres López;B00K15Q2B0;4
28/12/2014;Carla Medina Vargas;B00F3J4B5S;1
28/12/2014;Ricardo García Huerta;B018IZ0SWI;2
28/12/2014;Laura Chávez Castro;B01DZJFWNC;3
28/12/2014;Carlos González Ruiz;B018IZ0SWI;1
28/12/2014;Silvia Castro López;B01EYT1URO;2
28/12/2014;Juan Carlos Rodríguez Medina;B00F3J4B5S;1
28/12/2014;Luisa Fernández Vargas;B01DZJFWNC;3
28/12/2014;José Morales Huamán;B00F3J4B5S;1
28/12/2014;Ana Paula Rojas Torres;B018IZ0SWI;3
28/12/2014;Miguel Ángel Vega López;B01KBH547A;2
28/12/2014;Carla García Castro;B01LQV1YHO;2
28/12/2014;Eduardo Castro Ruiz;B00K15Q2B0;2
28/12/2014;Gabriela Ramírez Vargas;B01EYT1URO;3
28/12/2014;Ricardo Gómez Medina;B00F3J4B5S;3
28/12/2014;Laura Flores Salazar;B00NQGP42Y;1
28/12/2014;Juan Carlos Rodríguez Delgado;B018IZ0SWI;2
28/12/2014;Luisa García Vásquez;B00F3J4B5S;1
28/12/2014;Ana María Castro Salinas;B00F3J4B5S;3
29/12/2014;Ana María Castro Chávez;B016B7INC2;3
29/12/2014;Laura Flores Guzmán;B01KBH547A;1
29/12/2014;Carlos González Medina;B018IZ0SWI;1
29/12/2014;Miguel Ángel Vega Torres;B01DZJFWNC;4
29/12/2014;Rafaela Cáceres Castro;B01KBH547A;2
29/12/2014;Carla Fernández Mendoza;B00K15Q2B0;2
29/12/2014;Adrián Vega Ruiz;B016381QZA;2
29/12/2014;Diego Morales Castro;B00NQGP42Y;2
29/12/2014;Ricardo Gómez Vargas;B016B7INC2;7
29/12/2014;Silvia Ramírez Rivera;B018IZ0SWI;2
29/12/2014;Eduardo Cáceres Salazar;B00K15Q2B0;2
29/12/2014;Juan Carlos Rodríguez Huamán;B00NQGP42Y;2
29/12/2014;Gabriela Rojas Huerta;B01KBH547A;3
29/12/2014;Verónica Quispe Rodríguez;B018IZ0SWI;2
29/12/2014;Julio Vargas López;B018IZ0SWI;3
29/12/2014;Valentina Torres Vega;B00NQGP42Y;1
29/12/2014;Mariana Ruiz Cruz;B01KBH547A;2
29/12/2014;Luis Torres Medina;B00NQGP42Y;9
29/12/2014;Andrés Ramos Silva;B018IZ0SWI;3
29/12/2014;Ana Paula Sánchez Vargas;B00F3J4B5S;2
29/12/2014;Alejandro Ortega Salinas;B015YCRYZM;2
29/12/2014;Sofía Castro Valdez;B01KBH547A;2
29/12/2014;Lucía Pérez Guerra;B01EYT1URO;3
29/12/2014;Sebastián Salazar Peña;B00F3J4B5S;3
29/12/2014;Carolina Espinoza Ramírez;B00F3J4B5S;3
29/12/2014;Manuel Rojas Cárdenas;B01LQV1YHO;2
29/12/2014;Gabriela Navarro Gómez;B00K15Q2B0;4
29/12/2014;Andrés Soto Paredes;B01LQV1YHO;3
29/12/2014;Víctor García Soto;B015YCRYZM;3
29/12/2014;Camila Paredes Delgado;B016381QZA;3
29/12/2014;Valeria Tapia Castro;B01DZJFWNC;3
29/12/2014;Eduardo Morales Sánchez;B01LQV1YHO;3
29/12/2014;María Fernández Vásquez;B01KBH547A;3
29/12/2014;Jorge Huamán Flores;B00K15Q2B0;4
29/12/2014;Daniela Chávez Paredes;B00K15Q2B0;3
29/12/2014;José López Ramírez;B01EYT1URO;2
29/12/2014;Ana María Vargas Vega;B01KBH547A;1
29/12/2014;Carlos Rivera Castro;B01KBH547A;3
29/12/2014;Brenda Torres Sánchez;B01DZJFWNC;3
29/12/2014;Luis González López;B00K15Q2B0;1
29/12/2014;Patricia Medina Vargas;B018IZ0SWI;24
29/12/2014;Miguel García Huamán;B00NQGP42Y;6
29/12/2014;Adriana Rodríguez Silva;B015YCRYZM;2
29/12/2014;Juan Pérez Torres;B01LQV1YHO;5
29/12/2014;Sofía Castro Salinas;B01LQV1YHO;1
29/12/2014;Diego Morales López;B00K15Q2B0;2
29/12/2014;Mariana Rojas Medina;B00J0O5J4Y;2
29/12/2014;Alejandro Soto Vásquez;B018IZ0SWI;2
29/12/2014;Valentina Vega Ruiz;B00F3J4B5S;1
29/12/2014;Andrés Gómez Paredes;B016381QZA;1
29/12/2014;Gabriela Huamán Castro;B015YCRYZM;3
29/12/2014;Eduardo Torres López;B00K15Q2B0;4
29/12/2014;Carla Medina Vargas;B015YCRYZM;4
29/12/2014;Ricardo García Huerta;B00NQGP42Y;2
29/12/2014;Laura Chávez Castro;B016381QZA;4
29/12/2014;Carlos González Ruiz;B00K15Q2B0;2
29/12/2014;Silvia Castro López;B01DZJFWNC;1
29/12/2014;Juan Carlos Rodríguez Medina;B01DZJFWNC;3
29/12/2014;Luisa Fernández Vargas;B01DZJFWNC;1
29/12/2014;José Morales Huamán;B01LQV1YHO;8
29/12/2014;Ana Paula Rojas Torres;B00J0O5J4Y;2
29/12/2014;Miguel Ángel Vega López;B01DZJFWNC;19
29/12/2014;Carla García Castro;B018IZ0SWI;1
30/12/2014;Eduardo Castro Ruiz;B00K15Q2B0;2
30/12/2014;Gabriela Ramírez Vargas;B01KBH547A;3
30/12/2014;Ricardo Gómez Medina;B016B7INC2;2
30/12/2014;Laura Flores Salazar;B01LQV1YHO;1
30/12/2014;Juan Carlos Rodríguez Delgado;B01DZJFWNC;1
30/12/2014;Luisa García Vásquez;B00K15Q2B0;2
30/12/2014;Ana María Castro Salinas;B01KBH547A;1
30/12/2014;Ana María Castro Chávez;B00K15Q2B0;1
30/12/2014;Laura Flores Guzmán;B015YCRYZM;3
30/12/2014;Carlos González Medina;B00K15Q2B0;2
30/12/2014;Miguel Ángel Vega Torres;B016381QZA;2
30/12/2014;Rafaela Cáceres Castro;B018IZ0SWI;3
30/12/2014;Carla Fernández Mendoza;B016381QZA;1
30/12/2014;Adrián Vega Ruiz;B016381QZA;4
30/12/2014;Diego Morales Castro;B00J0O5J4Y;2
30/12/2014;Ricardo Gómez Vargas;B01KBH547A;3
30/12/2014;Silvia Ramírez Rivera;B01DZJFWNC;1
30/12/2014;Eduardo Cáceres Salazar;B018IZ0SWI;2
30/12/2014;Juan Carlos Rodríguez Huamán;B00F3J4B5S;2
30/12/2014;Gabriela Rojas Huerta;B01EYT1URO;3
30/12/2014;Verónica Quispe Rodríguez;B01KBH547A;3
30/12/2014;Julio Vargas López;B00F3J4B5S;1
30/12/2014;Valentina Torres Vega;B01DZJFWNC;3
30/12/2014;Mariana Ruiz Cruz;B00J0O5J4Y;2
30/12/2014;Luis Torres Medina;B01KBH547A;3
30/12/2014;Andrés Ramos Silva;B015YCRYZM;1
30/12/2014;Ana Paula Sánchez Vargas;B016B7INC2;2
30/12/2014;Alejandro Ortega Salinas;B016B7INC2;3
30/12/2014;Sofía Castro Valdez;B016381QZA;2
30/12/2014;Lucía Pérez Guerra;B00NQGP42Y;2
30/12/2014;Sebastián Salazar Peña;B00F3J4B5S;2
30/12/2014;Carolina Espinoza Ramírez;B018IZ0SWI;1
30/12/2014;Manuel Rojas Cárdenas;B018IZ0SWI;1
30/12/2014;Gabriela Navarro Gómez;B018IZ0SWI;1
30/12/2014;Andrés Soto Paredes;B00F3J4B5S;1
30/12/2014;Víctor García Soto;B01LQV1YHO;2
30/12/2014;Camila Paredes Delgado;B01KBH547A;3
30/12/2014;Valeria Tapia Castro;B00K15Q2B0;2
30/12/2014;Eduardo Morales Sánchez;B01EYT1URO;3
30/12/2014;María Fernández Vásquez;B00K15Q2B0;1
30/12/2014;Jorge Huamán Flores;B01EYT1URO;2
30/12/2014;Daniela Chávez Paredes;B016B7INC2;1
30/12/2014;José López Ramírez;B00K15Q2B0;1
30/12/2014;Ana María Vargas Vega;B00NQGP42Y;1
30/12/2014;Carlos Rivera Castro;B00F3J4B5S;3
30/12/2014;Brenda Torres Sánchez;B016381QZA;4
30/12/2014;Luis González López;B00F3J4B5S;3
30/12/2014;Patricia Medina Vargas;B00F3J4B5S;1
30/12/2014;Miguel García Huamán;B00F3J4B5S;6
30/12/2014;Adriana Rodríguez Silva;B01DZJFWNC;2
30/12/2014;Juan Pérez Torres;B00F3J4B5S;2
30/12/2014;Sofía Castro Salinas;B01EYT1URO;3
30/12/2014;Diego Morales López;B018IZ0SWI;2
30/12/2014;Mariana Rojas Medina;B018IZ0SWI;1
30/12/2014;Alejandro Soto Vásquez;B00J0O5J4Y;2
30/12/2014;Valentina Vega Ruiz;B00K15Q2B0;1
30/12/2014;Andrés Gómez Paredes;B00K15Q2B0;1
30/12/2014;Gabriela Huamán Castro;B018IZ0SWI;2
30/12/2014;Eduardo Torres López;B00K15Q2B0;3
30/12/2014;Carla Medina Vargas;B01DZJFWNC;2
30/12/2014;Ricardo García Huerta;B015YCRYZM;16
30/12/2014;Laura Chávez Castro;B01DZJFWNC;2
30/12/2014;Carlos González Ruiz;B018IZ0SWI;2
30/12/2014;Silvia Castro López;B016B7INC2;2
30/12/2014;Juan Carlos Rodríguez Medina;B00F3J4B5S;2
30/12/2014;Luisa Fernández Vargas;B01KBH547A;4
30/12/2014;José Morales Huamán;B016B7INC2;3
31/12/2014;Ana Paula Rojas Torres;B01EYT1URO;1
31/12/2014;Miguel Ángel Vega López;B01EYT1URO;1
31/12/2014;Carla García Castro;B00F3J4B5S;4
1/01/2015;Eduardo Castro Ruiz;B01EYT1URO;3
1/01/2015;Gabriela Ramírez Vargas;B01KBH547A;3
2/01/2015;Ricardo Gómez Medina;B00F3J4B5S;1
2/01/2015;Laura Flores Salazar;B01LQV1YHO;3
2/01/2015;Juan Carlos Rodríguez Delgado;B016381QZA;25
2/01/2015;Luisa García Vásquez;B00F3J4B5S;22
3/01/2015;Ana María Castro Salinas;B00K15Q2B0;3
3/01/2015;Ana María Castro Chávez;B016381QZA;3
3/01/2015;Laura Flores Guzmán;B016381QZA;1
4/01/2015;Carlos González Medina;B01KBH547A;2
4/01/2015;Miguel Ángel Vega Torres;B01DZJFWNC;2
5/01/2015;Rafaela Cáceres Castro;B01KBH547A;1
5/01/2015;Carla Fernández Mendoza;B015YCRYZM;3
5/01/2015;Adrián Vega Ruiz;B00K15Q2B0;3
5/01/2015;Diego Morales Castro;B018IZ0SWI;3
6/01/2015;Ricardo Gómez Vargas;B015YCRYZM;2
6/01/2015;Silvia Ramírez Rivera;B018IZ0SWI;3
6/01/2015;Eduardo Cáceres Salazar;B00K15Q2B0;2
7/01/2015;Juan Carlos Rodríguez Huamán;B01KBH547A;2
7/01/2015;Gabriela Rojas Huerta;B01LQV1YHO;2
7/01/2015;Verónica Quispe Rodríguez;B01KBH547A;23
7/01/2015;Julio Vargas López;B018IZ0SWI;3
7/01/2015;Valentina Torres Vega;B00NQGP42Y;3
8/01/2015;Mariana Ruiz Cruz;B01EYT1URO;2
8/01/2015;Luis Torres Medina;B01KBH547A;18
8/01/2015;Andrés Ramos Silva;B00F3J4B5S;2
8/01/2015;Ana Paula Sánchez Vargas;B016381QZA;2
9/01/2015;Alejandro Ortega Salinas;B01KBH547A;16
10/01/2015;Sofía Castro Valdez;B00F3J4B5S;1
10/01/2015;Lucía Pérez Guerra;B016381QZA;3
10/01/2015;Sebastián Salazar Peña;B00F3J4B5S;24
10/01/2015;Carolina Espinoza Ramírez;B00K15Q2B0;13
10/01/2015;Manuel Rojas Cárdenas;B01KBH547A;3
10/01/2015;Gabriela Navarro Gómez;B018IZ0SWI;2
10/01/2015;Andrés Soto Paredes;B00K15Q2B0;2
10/01/2015;Víctor García Soto;B01DZJFWNC;3
12/01/2015;Camila Paredes Delgado;B00J0O5J4Y;2
12/01/2015;Valeria Tapia Castro;B01KBH547A;3
12/01/2015;Eduardo Morales Sánchez;B00NQGP42Y;2
12/01/2015;María Fernández Vásquez;B018IZ0SWI;3
13/01/2015;Jorge Huamán Flores;B01KBH547A;2
13/01/2015;Daniela Chávez Paredes;B016381QZA;22
13/01/2015;José López Ramírez;B018IZ0SWI;3
13/01/2015;Ana María Vargas Vega;B01LQV1YHO;3
13/01/2015;Carlos Rivera Castro;B01KBH547A;2
14/01/2015;Brenda Torres Sánchez;B016381QZA;2
14/01/2015;Luis González López;B01EYT1URO;3
14/01/2015;Patricia Medina Vargas;B00K15Q2B0;12
14/01/2015;Miguel García Huamán;B00F3J4B5S;1
15/01/2015;Adriana Rodríguez Silva;B01KBH547A;3
15/01/2015;Juan Pérez Torres;B016381QZA;3
15/01/2015;Sofía Castro Salinas;B00K15Q2B0;1
15/01/2015;Diego Morales López;B015YCRYZM;1
15/01/2015;Mariana Rojas Medina;B01EYT1URO;1
15/01/2015;Alejandro Soto Vásquez;B00F3J4B5S;3
16/01/2015;Valentina Vega Ruiz;B00K15Q2B0;2
16/01/2015;Andrés Gómez Paredes;B01KBH547A;2
16/01/2015;Gabriela Huamán Castro;B01KBH547A;3
16/01/2015;Eduardo Torres López;B018IZ0SWI;2
17/01/2015;Carla Medina Vargas;B018IZ0SWI;2
17/01/2015;Ricardo García Huerta;B01EYT1URO;1
18/01/2015;Laura Chávez Castro;B00K15Q2B0;14
18/01/2015;Carlos González Ruiz;B018IZ0SWI;3
19/01/2015;Silvia Castro López;B016381QZA;2
19/01/2015;Juan Carlos Rodríguez Medina;B00F3J4B5S;1
19/01/2015;Luisa Fernández Vargas;B00K15Q2B0;1
19/01/2015;José Morales Huamán;B00K15Q2B0;3
20/01/2015;Ana Paula Rojas Torres;B016B7INC2;23
20/01/2015;Miguel Ángel Vega López;B015YCRYZM;2
20/01/2015;Carla García Castro;B00F3J4B5S;3
20/01/2015;Eduardo Castro Ruiz;B01KBH547A;3
20/01/2015;Gabriela Ramírez Vargas;B01DZJFWNC;3
21/01/2015;Ricardo Gómez Medina;B00NQGP42Y;23
21/01/2015;Laura Flores Salazar;B00NQGP42Y;1
21/01/2015;Juan Carlos Rodríguez Delgado;B00F3J4B5S;1
21/01/2015;Luisa García Vásquez;B018IZ0SWI;1
21/01/2015;Ana María Castro Salinas;B01LQV1YHO;3
21/01/2015;Ana María Castro Chávez;B00NQGP42Y;3
21/01/2015;Laura Flores Guzmán;B018IZ0SWI;2
22/01/2015;Carlos González Medina;B01EYT1URO;1
22/01/2015;Miguel Ángel Vega Torres;B01KBH547A;3
22/01/2015;Rafaela Cáceres Castro;B01EYT1URO;1
22/01/2015;Carla Fernández Mendoza;B016381QZA;2
22/01/2015;Adrián Vega Ruiz;B00K15Q2B0;2
23/01/2015;Diego Morales Castro;B00K15Q2B0;2
23/01/2015;Ricardo Gómez Vargas;B01EYT1URO;15
23/01/2015;Silvia Ramírez Rivera;B01DZJFWNC;13
23/01/2015;Eduardo Cáceres Salazar;B00F3J4B5S;3
23/01/2015;Juan Carlos Rodríguez Huamán;B016B7INC2;3
23/01/2015;Gabriela Rojas Huerta;B01KBH547A;1
24/01/2015;Verónica Quispe Rodríguez;B018IZ0SWI;1
24/01/2015;Julio Vargas López;B01LQV1YHO;2
25/01/2015;Valentina Torres Vega;B01EYT1URO;2
25/01/2015;Mariana Ruiz Cruz;B016381QZA;2
25/01/2015;Luis Torres Medina;B00F3J4B5S;2
25/01/2015;Andrés Ramos Silva;B00K15Q2B0;7
25/01/2015;Ana Paula Sánchez Vargas;B00NQGP42Y;3
25/01/2015;Alejandro Ortega Salinas;B01DZJFWNC;1
26/01/2015;Sofía Castro Valdez;B01KBH547A;1
26/01/2015;Lucía Pérez Guerra;B01DZJFWNC;2
26/01/2015;Sebastián Salazar Peña;B01KBH547A;3
27/01/2015;Carolina Espinoza Ramírez;B01DZJFWNC;2
27/01/2015;Manuel Rojas Cárdenas;B00K15Q2B0;1
27/01/2015;Gabriela Navarro Gómez;B00K15Q2B0;18
27/01/2015;Andrés Soto Paredes;B016B7INC2;1
28/01/2015;Víctor García Soto;B016381QZA;4
28/01/2015;Camila Paredes Delgado;B01EYT1URO;3
28/01/2015;Valeria Tapia Castro;B00F3J4B5S;2
28/01/2015;Eduardo Morales Sánchez;B016381QZA;3
28/01/2015;María Fernández Vásquez;B00K15Q2B0;2
28/01/2015;Jorge Huamán Flores;B018IZ0SWI;3
29/01/2015;Daniela Chávez Paredes;B018IZ0SWI;3
29/01/2015;José López Ramírez;B015YCRYZM;2
29/01/2015;Ana María Vargas Vega;B00F3J4B5S;1
29/01/2015;Carlos Rivera Castro;B01LQV1YHO;3
29/01/2015;Brenda Torres Sánchez;B01KBH547A;2
29/01/2015;Luis González López;B016B7INC2;2
29/01/2015;Patricia Medina Vargas;B016381QZA;1
29/01/2015;Miguel García Huamán;B018IZ0SWI;2
30/01/2015;Adriana Rodríguez Silva;B01DZJFWNC;1
30/01/2015;Juan Pérez Torres;B018IZ0SWI;1
30/01/2015;Sofía Castro Salinas;B00F3J4B5S;3
30/01/2015;Diego Morales López;B00NQGP42Y;1
30/01/2015;Mariana Rojas Medina;B018IZ0SWI;1
31/01/2015;Alejandro Soto Vásquez;B00J0O5J4Y;7
31/01/2015;Valentina Vega Ruiz;B01LQV1YHO;3
31/01/2015;Andrés Gómez Paredes;B01LQV1YHO;1
1/02/2015;Gabriela Huamán Castro;B01EYT1URO;3
1/02/2015;Eduardo Torres López;B016B7INC2;3
1/02/2015;Carla Medina Vargas;B00F3J4B5S;17
1/02/2015;Ricardo García Huerta;B01DZJFWNC;12
2/02/2015;Laura Chávez Castro;B015YCRYZM;2
2/02/2015;Carlos González Ruiz;B01KBH547A;19
2/02/2015;Silvia Castro López;B018IZ0SWI;1
2/02/2015;Juan Carlos Rodríguez Medina;B01KBH547A;1
2/02/2015;Luisa Fernández Vargas;B00K15Q2B0;10
3/02/2015;José Morales Huamán;B00F3J4B5S;2
3/02/2015;Ana Paula Rojas Torres;B01LQV1YHO;1
3/02/2015;Miguel Ángel Vega López;B016B7INC2;3
3/02/2015;Carla García Castro;B01EYT1URO;1
3/02/2015;Eduardo Castro Ruiz;B018IZ0SWI;1
3/02/2015;Gabriela Ramírez Vargas;B01EYT1URO;1
4/02/2015;Ricardo Gómez Medina;B00F3J4B5S;2
4/02/2015;Laura Flores Salazar;B016381QZA;1
4/02/2015;Juan Carlos Rodríguez Delgado;B016B7INC2;4
4/02/2015;Luisa García Vásquez;B018IZ0SWI;1
4/02/2015;Ana María Castro Salinas;B01LQV1YHO;11
4/02/2015;Ana María Castro Chávez;B016381QZA;2
5/02/2015;Laura Flores Guzmán;B01KBH547A;3
5/02/2015;Carlos González Medina;B018IZ0SWI;8
5/02/2015;Miguel Ángel Vega Torres;B015YCRYZM;1
5/02/2015;Rafaela Cáceres Castro;B016381QZA;1
6/02/2015;Carla Fernández Mendoza;B015YCRYZM;5
6/02/2015;Adrián Vega Ruiz;B01EYT1URO;2
6/02/2015;Diego Morales Castro;B00F3J4B5S;3
6/02/2015;Ricardo Gómez Vargas;B00NQGP42Y;2
7/02/2015;Luisa García López;B01DZJFWNC;1
7/02/2015;Juan Carlos Rodríguez Huamán;B01KBH547A;3
7/02/2015;Ana María Castro Chávez;B01DZJFWNC;4
8/02/2015;Miguel Ángel Vega Torres;B00NQGP42Y;1
8/02/2015;Carla Fernández Mendoza;B01EYT1URO;1
8/02/2015;Ricardo Gómez Vargas;B01KBH547A;3
8/02/2015;Silvia Ramírez Rivera;B018IZ0SWI;2
9/02/2015;Diego Morales Castro;B00K15Q2B0;1
9/02/2015;Gabriela Rojas Huerta;B00F3J4B5S;3
10/02/2015;Eduardo Cáceres Salazar;B016B7INC2;3
10/02/2015;Verónica Quispe Rodríguez;B018IZ0SWI;3
